KEGG_Drug_ID,CanSmiles,class_index
D01608,CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O.Cl,11
D01609,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,11
D01612,C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)[O-])C3=CC=C(C=C3)OS(=O)(=O)[O-].O.[Na+].[Na+],0
D01617,CCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)OC(=O)CC)C,4
D01627,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl,11
D01628,CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C,6
D01629,CC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)OCOC(=O)C(C)(C)C.Cl,6
D01630,CCCN1C=NC2=C1C(=O)N(C(=O)N2C)CCCCC(=O)C,9
D01631,CC(C)(C)OC(=O)NCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N,13
D01634,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3,2
D01635,CC(CC1=CC=CC=C1OC)NC.Cl,11
D01636,CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)(C)OC(=O)C)N(C)C)O)CC=O)C)OC(=O)C)C,6
D01639,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O,4
D01642,[NH+](O)([O-])O[Bi](O[N+](=O)[O-])O[N+](=O)[O-],0
D01644,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.N.[Fe+3],13
D01645,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3],13
D01646,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],13
D01648,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-],0
D01649,CCC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+],6
D01650,CCC(C1=CC=CC=C1)C2=NOC(=N2)CCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0
D01655,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C,6
D01657,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl,9
D01663,CCOC(=O)OC(C1CC2CCN1CC2C=C)C3=C4C=C(C=CC4=NC=C3)OC,10
D01665,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO,0
D01667,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N(CC(=O)O)C2CC3=CC=CC=C3C2.Cl,2
D01668,CC1=CC=C(C=C1)S(=O)(=O)O.CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C4C(S(=O)(=O)C5N4C(=O)C5)(C)C)C.O.O,6
D01671,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,8
D01673,CCCC[NH2+]CC(C1=CC=C(C=C1)O)O.CCCC[NH2+]CC(C1=CC=C(C=C1)O)O.[O-]S(=O)(=O)[O-],2
D01675,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O,8
D01680,CCC=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)OCOC(=O)C(C)(C)C.O.Cl,6
D01685,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CCCNC(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C.CC(=O)O,5
D01686,CC1=NN(N=N1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C,6
D01689,CCOC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C(=O)OCCl,12
D01692,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC.Cl,4
D01699,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5.Br,4
D01700,CC(C)(C)C1=CC2=C(C=C1)C(=C(C=C2)C(C)(C)C)S(=O)(=O)[O-].[Na+],11
D01702,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C.Cl.Cl,3
D01703,CC(C)C(=O)OCC(=O)C12C(CC3C1(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)OC(O2)C6CCCCC6,11
D01707,CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3],13
D01709,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],8
D01710,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,6
D01711,[O-]Cl.[Na+],3
D01712,CC(=O)[O-].CN1C2=C(C(=O)N(C1=O)C)NC=N2.[Na+],11
D01714,CN(C1=C(C(=C(C(=C1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)C2=C(C(=C(C(=C2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I,13
D01716,CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F,6
D01719,CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,13
D01720,CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2CC(OC(C2)C)C.Cl,3
D01724,O.O.O.O.O.O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[K+],12
D01725,O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Fe+2],1
D01729,C1=CC(=CC(=C1)I)CN=C(N)N,13
D01732,[O-]S(=O)(=O)[O-].[Na+].[Na+],0
D01733,CC(=O)OCC(=O)C1(CCC2C1(CC=C3C2CCC4=CC(=O)CCC43C)C)O,12
D01735,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C,0
D01736,CCN1CCN(C(=O)C1=O)C(=O)NC(C(C)O)C(=O)NC2(C3N(C2=O)C(=C(CS3)CSC4=NN=NN4C)C(=O)[O-])OC.[Na+],6
D01738,C(C(F)(F)F)(C(F)(F)F)(F)F,13
D01739,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.Cl,6
D01740,CCC1(C(=O)NC(=O)NC1=O)CC,9
D01741,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C.Cl,2
D01742,COC1=CC(=C(C=C1C(=O)NC2CC[NH+](CC2)CC3=CC=CC=C3)Cl)N.C(C(C(=O)[O-])O)C(=O)O,0
D01744,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl,9
D01745,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,0
D01747,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O.Cl,7
D01748,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,2
D01749,C(=O)(N)N,13
D01750,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,9
D01753,C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N.OS(=O)(=O)O,6
D01754,C1=CC(=CN=C1)C(=O)OCC(COC(=O)C2=CN=CC=C2)(COC(=O)C3=CN=CC=C3)COC(=O)C4=CN=CC=C4,2
D01755,CCCOC(=O)CN1C=C(C(=O)C(=C1)I)I,13
D01756,C(CO[N+](=O)[O-])N(CCO[N+](=O)[O-])CCO[N+](=O)[O-].OP(=O)(O)O.OP(=O)(O)O,2
D01760,COC1C(C(C(C(O1)CNC(=O)N(CCCl)N=O)O)O)O,7
D01761,CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I,13
D01762,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].O.[Na+],9
D01764,CCCCC(=O)OCC(=O)C1C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C,3
D01765,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CC1)CCOC(=O)CC2=C(N(C3=C2C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)Cl)C)NC(=O)C5=CC=CC=C5.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O,8
D01766,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N.CS(=O)(=O)O,1
D01767,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,8
D01769,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O.OS(=O)(=O)O,7
D01771,CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,11
D01772,CCOCC,9
D01773,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,11
D01774,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,13
D01775,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,3
D01778,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2.Cl,11
D01779,CC(=O)[O-].O.O.O.[Na+],1
D01781,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.[Na+].[Na+].[Na+],1
D01782,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3.O.Cl,11
D01784,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,7
D01786,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,11
D01787,C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N,9
D01790,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],7
D01793,C[NH2+]CCCCOC1=CC=CC=C1CC2=CC=CC=C2.[Cl-],9
D01794,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C3=CC=CC=C3.C(C(=O)O)C(=O)O,2
D01797,CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,13
D01798,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl,0
D01804,CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,2
D01806,CC(C)NCC(COC1=CC=CC=C1OCC=C)O.Cl,2
D01807,CCC(C)C(C)(COC(=O)N)COC(=O)N,9
D01809,CC(C)(C(=O)NC(CS)C(=O)O)S,8
D01810,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],2
D01811,C1=CC=C(C(=C1)C(=O)N)O,9
D01812,CCN(CC)CCC1=C(C2=C(C=C(C=C2)OCC(=O)OCC)OC1=O)C.Cl,2
D01813,C1=CC(=CN=C1)C(=O)OC2C(C(C(C(C2OC(=O)C3=CN=CC=C3)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5)OC(=O)C6=CN=CC=C6)OC(=O)C7=CN=CC=C7,2
D01817,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,13
D01818,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,0
D01819,CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl,6
D01821,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CNC)N)N)N)O.OS(=O)(=O)O,12
D01822,C1=CC(=C(C=C1S(=O)(=O)N)S(=O)(=O)N)Cl,2
D01823,CCCCOC(=O)C1=CC=CC=C1NC2=CC=CC(=C2)C(F)(F)F,8
D01824,C1=CC=C(C=C1)CCCOC(=O)N,8
D01826,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O.OS(=O)(=O)O,6
D01829,CCCCCC(C1C(CC(CC(CC(CC(CC(C(C(C(=CC=CC=CC=CC=CC(C(OC1=O)C)O)C)O)O)O)O)O)O)O)O)O,4
D01831,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,7
D01832,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,9
D01833,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I,2
D01836,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O.O,6
D01839,CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)[O-])O.CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)[O-])O.O.O.O.O.O.[Na+].[Na+],6
D01840,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3.Cl,2
D01841,CCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,8
D01843,C(C1C(C(C(C(O1)O)F)O)O)O,13
D01844,COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1
D01847,CC1(OCC(O1)COC(=O)CCC2=CC=C(C=C2)OCC(CNCCNC(=O)N3CCOCC3)O)C.Cl,2
D01849,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,2
D01854,C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)[O-].C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)[O-].O.O.[Ca+2],0
D01860,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42.C(C(=O)O)C(=O)O.C(C(=O)O)C(=O)O,9
D01862,C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.[Ca+2],2
D01863,CC1=C(SC(=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-])CC(=O)[O-].[Na+].[Na+],6
D01864,CN1CC(C2=CC(=C(C=C21)O)N=NC(=O)N)O,1
D01866,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3,8
D01868,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)N)N.OS(=O)(=O)O,6
D01871,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24.O.Cl,9
D01872,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4.O.Cl,11
D01873,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C.Cl,4
D01876,C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl,9
D01877,CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N,2
D01880,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)N(C)C(=O)C)I.[Na+],13
D01883,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,9
D01884,CCCC(=O)NC1=C(C=C(C(=C1I)CC(CC)C(=O)[O-])I)I.[Na+],13
D01885,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC6CCCCO6,7
D01891,COC(=O)CCC=C=CCC1C(C(CC1=O)O)C=CC(COC2=CC=CC=C2)O,0
D01893,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,13
D01896,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,1
D01897,CCCC(=O)OC1C(OC(CC1(C)OC(=O)CC)OC2C(OC(C(C2N(C)C)O)OC3C(CC(C(C=CC=CCC(OC(=O)CC(C3OC)O)C)O)C)CC=O)C)C,6
D01898,CCCCCCCCCC(=O)OC1(CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)Cl,9
D01899,CC1(C2CCC3(C(C2(CCC1OC(=O)CCC(=O)[O-])C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)[O-])C)C)C)C.[Na+].[Na+],0
D01901,[Xe],9
D01902,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)S(=O)(=O)N(C)C)N(C)C.CS(=O)(=O)O,9
D01904,CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-].[Na+],6
D01905,Cl[Hg]Cl,3
D01907,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)(O)O)O)O)F)N,7
D01908,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,2
D01909,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC(C(=O)O)N)OC)SC2)C(=O)[O-].O.O.O.O.O.O.O.[Na+],6
D01910,C(I)(I)I,3
D01911,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O.Cl,7
D01914,C1CC(=O)N(C1)CC(=O)N,9
D01915,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.[Ca+2],2
D01921,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O.CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,4
D01929,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.O.[Br-],11
D01930,CC1CC2C3CCC4=CC(=O)C=CC4(C3=CCC2(C1C(=O)CN5CCN(CC5)C6=NC(=NC(=C6)N7CCCC7)N8CCCC8)C)C.CS(=O)(=O)O,9
D01935,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O,7
D01936,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ga+3],13
D01937,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N.O,6
D01938,C1=CC(=S)N(C=C1)[O-].C1=CC(=S)N(C=C1)[O-].[Zn+2],3
D01939,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54.O.Cl,9
D01940,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.CNCC(C(C(C(CO)O)O)O)O.[Na+],13
D01942,CC(C)(C(Cl)(Cl)Cl)O,0
D01943,CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)[O-])O)C.[K+],2
D01944,COC1=CC(=CC(=C1OC)OC)C=CC(=O)N2CCN(CC2)CC(=O)N3CCCC3.C(=CC(=O)O)C(=O)O,2
D01946,CC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-],11
D01953,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5,4
D01957,CCC1(CC(=O)NC(=O)C1)C,11
D01964,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O,12
D01965,CC(CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,4
D01966,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,2
D01968,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O.O,8
D01969,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC.Cl,2
D01972,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,2
D01973,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4.Br,9
D01975,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl,8
D01977,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,7
D01978,COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O.Cl,11
D01979,CC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)C)I)C(=O)O)I.CNCC(C(C(C(CO)O)O)O)O,13
D01980,C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl,3
D01981,CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N,1
D01982,CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C.C(=CC(=O)O)C(=O)O,6
D01983,C=CCN.C1C(O1)CCl.Cl,13
D01984,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.O.O.O.[Mg+2],0
D01986,CCC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)CC)C)C=CC(=C4)OC(=O)CC,4
D01989,CC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)C)C)C=CC(=C4)OC(=O)C5=CC=CC=C5,4
D01993,CCCCCCCCCCCCOCCO,2
D01994,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O.O,0
D01996,CC1=CC=C(C=C1)S(=O)(=O)O.C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F.O,6
D01999,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I.CNCC(C(C(C(CO)O)O)O)O,13
D02002,C1=CN=CC=C1C(=O)NNCS(=O)(=O)[O-].O.[Na+],6
D02005,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N.[Na+],6
D02006,[Cl-].[Cl-].[Sr+2],13
D02007,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N.C(C(C(=O)O)O)(C(=O)O)O.O,13
D02008,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,4
D02012,C(C(=O)O[Al])N.O.O.O,0
D02014,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N,2
D02015,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CNCC(C(C(C(CO)O)O)O)O,13
D02017,CN1C(=C2C(=NC=N2)N(C1=O)C)[O-].C[N+](C)(C)CCO,11
D02020,C(C(C(C(C(CBr)O)O)O)O)Br,7
D02022,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.CS(=O)(=O)O.CS(=O)(=O)O,9
D02023,CN1CCCC(=C(C2=CC=CS2)C3=CC=CS3)C1.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,11
